ID,Q,SA,LA,rouge1_f1_respuesta_con_rag_SA,rouge1_precision_respuesta_con_rag_SA,rouge1_recall_respuesta_con_rag_SA,rouge2_f1_respuesta_con_rag_SA,rouge2_precision_respuesta_con_rag_SA,rouge2_recall_respuesta_con_rag_SA,rougeL_f1_respuesta_con_rag_SA,rougeL_precision_respuesta_con_rag_SA,rougeL_recall_respuesta_con_rag_SA,bleu_respuesta_con_rag_SA,rouge1_f1_respuesta_con_rag_LA,rouge1_precision_respuesta_con_rag_LA,rouge1_recall_respuesta_con_rag_LA,rouge2_f1_respuesta_con_rag_LA,rouge2_precision_respuesta_con_rag_LA,rouge2_recall_respuesta_con_rag_LA,rougeL_f1_respuesta_con_rag_LA,rougeL_precision_respuesta_con_rag_LA,rougeL_recall_respuesta_con_rag_LA,bleu_respuesta_con_rag_LA,rouge1_f1_respuesta_sin_rag_SA,rouge1_precision_respuesta_sin_rag_SA,rouge1_recall_respuesta_sin_rag_SA,rouge2_f1_respuesta_sin_rag_SA,rouge2_precision_respuesta_sin_rag_SA,rouge2_recall_respuesta_sin_rag_SA,rougeL_f1_respuesta_sin_rag_SA,rougeL_precision_respuesta_sin_rag_SA,rougeL_recall_respuesta_sin_rag_SA,bleu_respuesta_sin_rag_SA,rouge1_f1_respuesta_sin_rag_LA,rouge1_precision_respuesta_sin_rag_LA,rouge1_recall_respuesta_sin_rag_LA,rouge2_f1_respuesta_sin_rag_LA,rouge2_precision_respuesta_sin_rag_LA,rouge2_recall_respuesta_sin_rag_LA,rougeL_f1_respuesta_sin_rag_LA,rougeL_precision_respuesta_sin_rag_LA,rougeL_recall_respuesta_sin_rag_LA,bleu_respuesta_sin_rag_LA
Q_011,What is the minimum hourly remuneration during curricular internships?,3 euros.,The minimum hourly remuneration of inthership is 3 euros.,0.33333333333333337,0.2,1.0,0.19999999999999998,0.1111111111111111,1.0,0.33333333333333337,0.2,1.0,0.0,0.7368421052631577,0.7,0.7777777777777778,0.5882352941176471,0.5555555555555556,0.625,0.7368421052631577,0.7,0.7777777777777778,0.46924700641056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869568,0.08108108108108109,0.3333333333333333,0.0,0.0,0.0,0.08695652173913043,0.05405405405405406,0.2222222222222222,0.0
Q_012,How many internships can statistics students complete?,Up to two internships.,Statistics students can complete up to two internships.,0.6666666666666666,0.5,1.0,0.6,0.42857142857142855,1.0,0.6666666666666666,0.5,1.0,0.2984745896009823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14814814814814817,0.08695652173913043,0.5,0.0,0.0,0.0,0.14814814814814817,0.08695652173913043,0.5,0.0,0.3870967741935483,0.2608695652173913,0.75,0.13793103448275862,0.09090909090909091,0.2857142857142857,0.25806451612903225,0.17391304347826086,0.5,0.0
Q_013,What is GIPE?,GIPE is the application through which internship offers are posted and the corresponding documentation (agreement and training plan) is managed.,GIPE is the application through which internship offers are posted and the corresponding documentation (agreement and training plan) is managed.,0.75,0.75,0.75,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.65,0.65,0.65,0.0,0.75,0.75,0.75,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.65,0.65,0.65,0.0,0.09523809523809525,0.09090909090909091,0.1,0.0,0.0,0.0,0.09523809523809525,0.09090909090909091,0.1,0.0,0.09523809523809525,0.09090909090909091,0.1,0.0,0.0,0.0,0.09523809523809525,0.09090909090909091,0.1,0.0
Q_014,What is GAEF?,"GAEF is the application used to track and evaluate internships, both curricular and extracurricular.","GAEF is the application used to track and evaluate internships, both curricular and extracurricular.",0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8371170098777919,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8371170098777919,0.17142857142857143,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.17142857142857143,0.14285714285714285,0.21428571428571427,0.0,0.17142857142857143,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.17142857142857143,0.14285714285714285,0.21428571428571427,0.0
Q_015,How much in advance must the Career Services Office receive the internship documentation?,At least one week in advance.,The Career Services Office must receive the intership documentation at least one week in advance.,0.42105263157894735,0.3076923076923077,0.6666666666666666,0.35294117647058826,0.25,0.6,0.42105263157894735,0.3076923076923077,0.6666666666666666,0.26584835766658776,0.8571428571428571,0.9230769230769231,0.8,0.6923076923076924,0.75,0.6428571428571429,0.8571428571428571,0.9230769230769231,0.8,0.618860478496542,0.11764705882352941,0.07142857142857142,0.3333333333333333,0.0,0.0,0.0,0.11764705882352941,0.07142857142857142,0.3333333333333333,0.0,0.37209302325581395,0.2857142857142857,0.5333333333333333,0.14634146341463417,0.1111111111111111,0.21428571428571427,0.27906976744186046,0.21428571428571427,0.4,0.0
Q_016,Can a student substitute an enrolled elective course for an internship?,Yes.,The student can exchange a previously enrolled elective course for the internship course.,0.08695652173913045,0.045454545454545456,1.0,0.0,0.0,0.0,0.08695652173913045,0.045454545454545456,1.0,0.0,0.7428571428571429,0.5909090909090909,1.0,0.6666666666666667,0.5238095238095238,0.9166666666666666,0.7428571428571429,0.5909090909090909,1.0,0.4107267548317981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625000000000003,0.09803921568627451,0.38461538461538464,0.0967741935483871,0.06,0.25,0.15625000000000003,0.09803921568627451,0.38461538461538464,0.04757412143309171
Q_017,By when must first-semester curricular internships be active in GIPE?,Approximately before November 14 of the academic year.,Thet curricular intership must be active in GIPE approximately before November 14 of the academic year.,0.5925925925925926,0.42105263157894735,1.0,0.56,0.3888888888888889,1.0,0.5925925925925926,0.42105263157894735,1.0,0.3665882729601239,0.7999999999999999,0.7368421052631579,0.875,0.606060606060606,0.5555555555555556,0.6666666666666666,0.7999999999999999,0.7368421052631579,0.875,0.5875766810867468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.1724137931034483,0.3125,0.09302325581395349,0.07142857142857142,0.13333333333333333,0.17777777777777778,0.13793103448275862,0.25,0.0
Q_018,By when must second-semester curricular internships be active in GIPE?,Approximately before April 30 of the academic year.,The curricular intership must be active in GIPE approximately before April 30 of the academic year.,0.5925925925925926,0.42105263157894735,1.0,0.56,0.3888888888888889,1.0,0.5925925925925926,0.42105263157894735,1.0,0.3665882729601239,0.7999999999999999,0.7368421052631579,0.875,0.606060606060606,0.5555555555555556,0.6666666666666666,0.7999999999999999,0.7368421052631579,0.875,0.5875766810867468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.058823529411764705,0.0625,0.0,0.0,0.0,0.06060606060606061,0.058823529411764705,0.0625,0.0
Q_019,What is the deadline for internship enrollment extension?,Around May 31 of the academic year.,The deadline for internship enrollment extension is around 31 May. of the academic year.,0.4827586206896552,0.3181818181818182,1.0,0.4444444444444445,0.2857142857142857,1.0,0.4827586206896552,0.3181818181818182,1.0,0.20144990145560465,0.7777777777777778,0.6363636363636364,1.0,0.588235294117647,0.47619047619047616,0.7692307692307693,0.7222222222222223,0.5909090909090909,0.9285714285714286,0.4099093841051793,0.07547169811320756,0.043478260869565216,0.2857142857142857,0.0392156862745098,0.022222222222222223,0.16666666666666666,0.07547169811320756,0.043478260869565216,0.2857142857142857,0.0,0.26666666666666666,0.17391304347826086,0.5714285714285714,0.20689655172413796,0.13333333333333333,0.46153846153846156,0.26666666666666666,0.17391304347826086,0.5714285714285714,0.08360161095423953
Q_020,Can a student close their file if they have completed all credits but are still doing extracurricular internships?,No.,"No, the student cannot close their file until the internship end date has passed.",0.08695652173913045,0.045454545454545456,1.0,0.0,0.0,0.0,0.08695652173913045,0.045454545454545456,1.0,0.0,0.6111111111111112,0.5,0.7857142857142857,0.41176470588235287,0.3333333333333333,0.5384615384615384,0.6111111111111112,0.5,0.7857142857142857,0.2624310277292268,0.08695652173913045,0.045454545454545456,1.0,0.0,0.0,0.0,0.08695652173913045,0.045454545454545456,1.0,0.0,0.3888888888888889,0.3181818181818182,0.5,0.23529411764705882,0.19047619047619047,0.3076923076923077,0.3888888888888889,0.3181818181818182,0.5,0.16767849550785174
Q_021,What percentage of the final internship grade corresponds to the company supervisor’s evaluation?,40%.,The company supervisor’s evaluation accounts for 40% of the final grade.,0.14285714285714288,0.07692307692307693,1.0,0.0,0.0,0.0,0.14285714285714288,0.07692307692307693,1.0,0.0,0.9600000000000001,0.9230769230769231,1.0,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.9600000000000001,0.9230769230769231,1.0,0.6060032073808245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.2631578947368421,0.8333333333333334,0.16666666666666669,0.10810810810810811,0.36363636363636365,0.27999999999999997,0.18421052631578946,0.5833333333333334,0.0
Q_022,What percentage of the final grade corresponds to the evaluation of the final report?,40%.,The evaluation of the final report accounts for 40% of the final grade.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.6666666666666666,0.7692307692307693,0.5384615384615384,0.5,0.5833333333333334,0.42857142857142855,0.4,0.46153846153846156,0.3237722713145643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212123,0.1,0.15384615384615385,0.0,0.0,0.0,0.12121212121212123,0.1,0.15384615384615385,0.0
Q_023,What percentage of the final grade corresponds to the academic supervisor’s monitoring?,20%.,The academic supervisor monitoring accounts for 20% of the final grade.,0.15384615384615385,0.08333333333333333,1.0,0.0,0.0,0.0,0.15384615384615385,0.08333333333333333,1.0,0.0,0.7826086956521738,0.75,0.8181818181818182,0.5714285714285713,0.5454545454545454,0.6,0.43478260869565216,0.4166666666666667,0.45454545454545453,0.4211813371894875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581395,0.25,0.7272727272727273,0.14634146341463414,0.0967741935483871,0.3,0.18604651162790697,0.125,0.36363636363636365,0.0
Q_024,When is internship registration processed?,It is processed after the training project has been approved.,The intership registration is processed after the training project has been approved and within fifteen days after it becomes active in GIPE.,0.4736842105263158,0.32142857142857145,0.9,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.4210526315789473,0.2857142857142857,0.8,0.15295559337528836,0.68,0.6071428571428571,0.7727272727272727,0.4166666666666667,0.37037037037037035,0.47619047619047616,0.64,0.5714285714285714,0.7272727272727273,0.23091393364837495,0.05405405405405406,0.037037037037037035,0.1,0.0,0.0,0.0,0.05405405405405406,0.037037037037037035,0.1,0.0,0.08163265306122448,0.07407407407407407,0.09090909090909091,0.0,0.0,0.0,0.08163265306122448,0.07407407407407407,0.09090909090909091,0.0
Q_025,Can students carry out international internships?,Yes.,"All undergraduate, master's, or postgraduate students with an active enrollment for the current academic year can carry out international intership.",0.1111111111111111,0.058823529411764705,1.0,0.0,0.0,0.0,0.1111111111111111,0.058823529411764705,1.0,0.0,0.4736842105263158,0.5294117647058824,0.42857142857142855,0.33333333333333326,0.375,0.3,0.4736842105263158,0.5294117647058824,0.42857142857142855,0.27486224107364693,0.08333333333333333,0.043478260869565216,1.0,0.0,0.0,0.0,0.08333333333333333,0.043478260869565216,1.0,0.0,0.13636363636363635,0.13043478260869565,0.14285714285714285,0.0,0.0,0.0,0.0909090909090909,0.08695652173913043,0.09523809523809523,0.0
Q_026,What type of insurance is required to undertake internships?,"Students must have insurance covering medical care, accidents, liability, and repatriation.","Students must have insurance covering medical care, accidents, liability, and repatriation to undertake intership.",0.4444444444444444,0.375,0.5454545454545454,0.24,0.2,0.3,0.4444444444444444,0.375,0.5454545454545454,0.20760470031302655,0.5333333333333333,0.5,0.5714285714285714,0.28571428571428575,0.26666666666666666,0.3076923076923077,0.5333333333333333,0.5,0.5714285714285714,0.2308087288583725,0.125,0.09523809523809523,0.18181818181818182,0.0,0.0,0.0,0.125,0.09523809523809523,0.18181818181818182,0.0,0.11428571428571427,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,0.11428571428571427,0.09523809523809523,0.14285714285714285,0.0
Q_027,How do students under 28 obtain the required internship insurance?,They obtain it through the mandatory insurance purchased when enrolling each academic year.,Students under 28 years obtain their intership insurance through the mandatory insurance purchased when enrolling each academic year.,0.5294117647058824,0.42857142857142855,0.6923076923076923,0.18749999999999997,0.15,0.25,0.47058823529411764,0.38095238095238093,0.6153846153846154,0.0,0.6153846153846153,0.5714285714285714,0.6666666666666666,0.27027027027027023,0.25,0.29411764705882354,0.5641025641025642,0.5238095238095238,0.6111111111111112,0.0,0.30303030303030304,0.25,0.38461538461538464,0.0,0.0,0.0,0.18181818181818185,0.15,0.23076923076923078,0.0,0.4210526315789474,0.4,0.4444444444444444,0.16666666666666669,0.15789473684210525,0.17647058823529413,0.36842105263157887,0.35,0.3888888888888889,0.0
Q_028,What must students over 28 do to obtain internship insurance?,They must purchase a voluntary insurance policy.,Students over 28 must purchase a voluntary intership insurance policy during or after registration.,0.30769230769230765,0.1875,0.8571428571428571,0.27027027027027023,0.16129032258064516,0.8333333333333334,0.30769230769230765,0.1875,0.8571428571428571,0.14852672034924091,0.4782608695652174,0.34375,0.7857142857142857,0.2727272727272727,0.1935483870967742,0.46153846153846156,0.43478260869565216,0.3125,0.7142857142857143,0.12577829595095136,0.06666666666666667,0.043478260869565216,0.14285714285714285,0.0,0.0,0.0,0.06666666666666667,0.043478260869565216,0.14285714285714285,0.0,0.27027027027027023,0.21739130434782608,0.35714285714285715,0.1142857142857143,0.09090909090909091,0.15384615384615385,0.2162162162162162,0.17391304347826086,0.2857142857142857,0.0
Q_029,What is the minimum length allowed for the internship final report?,15 pages.,The minumum length of the intership report is 15 pages.,0.2857142857142857,0.16666666666666666,1.0,0.16666666666666669,0.09090909090909091,1.0,0.2857142857142857,0.16666666666666666,1.0,0.0,0.6363636363636365,0.5833333333333334,0.7,0.3,0.2727272727272727,0.3333333333333333,0.6363636363636365,0.5833333333333334,0.7,0.32523403430389786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.15384615384615385,0.4,0.0,0.0,0.0,0.16666666666666669,0.11538461538461539,0.3,0.0
Q_030,What is the maximun length allowed for the internship final report?,30 pages.,The maximum length of the intership report  is 30 pages.,0.2857142857142857,0.16666666666666666,1.0,0.16666666666666669,0.09090909090909091,1.0,0.2857142857142857,0.16666666666666666,1.0,0.0,0.7272727272727272,0.6666666666666666,0.8,0.5,0.45454545454545453,0.5555555555555556,0.7272727272727272,0.6666666666666666,0.8,0.39832871551569504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.2777777777777778,0.5,0.07692307692307691,0.058823529411764705,0.1111111111111111,0.2857142857142857,0.2222222222222222,0.4,0.0
Q_031,How many modalities of the Bachelor’s Thesis are defined?,Four modalities.,There are four modalities of the Bachelor’s Thesis.,0.3636363636363636,0.2222222222222222,1.0,0.2222222222222222,0.125,1.0,0.3636363636363636,0.2222222222222222,1.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.75,0.75,0.75,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.4854917717073234,0.1904761904761905,0.10526315789473684,1.0,0.10526315789473684,0.05555555555555555,1.0,0.1904761904761905,0.10526315789473684,1.0,0.0,0.5,0.3684210526315789,0.7777777777777778,0.30769230769230765,0.2222222222222222,0.5,0.42857142857142855,0.3157894736842105,0.6666666666666666,0.0
Q_032,Can a student carry out the Bachelor’s Thesis with an external company?,Yes.,Students can carry out the Bachelor's Thesis with an external company.,0.09523809523809523,0.05,1.0,0.0,0.0,0.0,0.09523809523809523,0.05,1.0,0.0,0.625,0.5,0.8333333333333334,0.39999999999999997,0.3157894736842105,0.5454545454545454,0.5625000000000001,0.45,0.75,0.0,0.07407407407407407,0.038461538461538464,1.0,0.0,0.0,0.0,0.07407407407407407,0.038461538461538464,1.0,0.0,0.631578947368421,0.46153846153846156,1.0,0.3888888888888889,0.28,0.6363636363636364,0.5789473684210527,0.4230769230769231,0.9166666666666666,0.24589975134639477
Q_033,Can a student carry out the Bachelor’s Thesis during the exchange?,Yes.,Students can carry out the Bachelor's Thesis during the exchange.,0.0909090909090909,0.047619047619047616,1.0,0.0,0.0,0.0,0.0909090909090909,0.047619047619047616,1.0,0.0,0.6249999999999999,0.47619047619047616,0.9090909090909091,0.26666666666666666,0.2,0.4,0.37499999999999994,0.2857142857142857,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444445,0.29411764705882354,0.9090909090909091,0.186046511627907,0.12121212121212122,0.4,0.3555555555555555,0.23529411764705882,0.7272727272727273,0.0
Q_034,What is the maximum number of students allowed for a Bachelor’s Thesis group?,Two students.,"The Bachelor’s Thesis must be done individually, with exceptions allowing groups of two students.",0.15384615384615385,0.08333333333333333,1.0,0.08333333333333333,0.043478260869565216,1.0,0.15384615384615385,0.08333333333333333,1.0,0.0,0.5641025641025641,0.4583333333333333,0.7333333333333333,0.2162162162162162,0.17391304347826086,0.2857142857142857,0.25641025641025644,0.20833333333333334,0.3333333333333333,0.0,0.04347826086956522,0.022727272727272728,0.5,0.0,0.0,0.0,0.04347826086956522,0.022727272727272728,0.5,0.0,0.2711864406779661,0.18181818181818182,0.5333333333333333,0.07017543859649122,0.046511627906976744,0.14285714285714285,0.16949152542372878,0.11363636363636363,0.3333333333333333,0.0
Q_035,What is the maximum number of pages of the Bachelor's Thesis?,50 pages.,The Bachelor's Thesis can be a maximum of 50 pages.,0.2857142857142857,0.16666666666666666,1.0,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.5,0.0,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.28571428571428564,0.2727272727272727,0.3,0.43478260869565216,0.4166666666666667,0.45454545454545453,0.0,0.11764705882352941,0.06666666666666667,0.5,0.0,0.0,0.0,0.11764705882352941,0.06666666666666667,0.5,0.0,0.6153846153846153,0.5333333333333333,0.7272727272727273,0.16666666666666666,0.14285714285714285,0.2,0.30769230769230765,0.26666666666666666,0.36363636363636365,0.0
Q_036,How many hours does a student have to dedicate to their final degree project?,450 hours.,They must dedicate a total of 450 hours to the Bachelor's Thesis.,0.09523809523809525,0.05263157894736842,0.5,0.0,0.0,0.0,0.09523809523809525,0.05263157894736842,0.5,0.0,0.3125,0.2631578947368421,0.38461538461538464,0.0,0.0,0.0,0.125,0.10526315789473684,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32432432432432434,0.25,0.46153846153846156,0.0,0.0,0.0,0.21621621621621623,0.16666666666666666,0.3076923076923077,0.0
Q_037,Who evaluates the Bachelor’s Thesis?,The tribunal.,A tribunal is responsible for evaluating both the report and the defense.,0.14285714285714285,0.08333333333333333,0.5,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.058823529411764705,0.03125,0.5,0.0,0.0,0.0,0.058823529411764705,0.03125,0.5,0.0,0.2727272727272727,0.1875,0.5,0.0,0.0,0.0,0.22727272727272727,0.15625,0.4166666666666667,0.0
