ID,Q,SA,LA,rouge1_f1_respuesta_con_rag_SA,rouge1_precision_respuesta_con_rag_SA,rouge1_recall_respuesta_con_rag_SA,rouge2_f1_respuesta_con_rag_SA,rouge2_precision_respuesta_con_rag_SA,rouge2_recall_respuesta_con_rag_SA,rougeL_f1_respuesta_con_rag_SA,rougeL_precision_respuesta_con_rag_SA,rougeL_recall_respuesta_con_rag_SA,bleu_respuesta_con_rag_SA,rouge1_f1_respuesta_con_rag_LA,rouge1_precision_respuesta_con_rag_LA,rouge1_recall_respuesta_con_rag_LA,rouge2_f1_respuesta_con_rag_LA,rouge2_precision_respuesta_con_rag_LA,rouge2_recall_respuesta_con_rag_LA,rougeL_f1_respuesta_con_rag_LA,rougeL_precision_respuesta_con_rag_LA,rougeL_recall_respuesta_con_rag_LA,bleu_respuesta_con_rag_LA,rouge1_f1_respuesta_sin_rag_SA,rouge1_precision_respuesta_sin_rag_SA,rouge1_recall_respuesta_sin_rag_SA,rouge2_f1_respuesta_sin_rag_SA,rouge2_precision_respuesta_sin_rag_SA,rouge2_recall_respuesta_sin_rag_SA,rougeL_f1_respuesta_sin_rag_SA,rougeL_precision_respuesta_sin_rag_SA,rougeL_recall_respuesta_sin_rag_SA,bleu_respuesta_sin_rag_SA,rouge1_f1_respuesta_sin_rag_LA,rouge1_precision_respuesta_sin_rag_LA,rouge1_recall_respuesta_sin_rag_LA,rouge2_f1_respuesta_sin_rag_LA,rouge2_precision_respuesta_sin_rag_LA,rouge2_recall_respuesta_sin_rag_LA,rougeL_f1_respuesta_sin_rag_LA,rougeL_precision_respuesta_sin_rag_LA,rougeL_recall_respuesta_sin_rag_LA,bleu_respuesta_sin_rag_LA
Q_011,What is the minimum hourly remuneration during curricular internships?,3 euros.,The minimum hourly remuneration of inthership is 3 euros.,0.2666666666666667,0.15384615384615385,1.0,0.15384615384615385,0.08333333333333333,1.0,0.2666666666666667,0.15384615384615385,1.0,0.0,0.6363636363636364,0.5384615384615384,0.7777777777777778,0.5,0.4166666666666667,0.625,0.6363636363636364,0.5384615384615384,0.7777777777777778,0.35556702356686953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.10526315789473684,0.6666666666666666,0.09375,0.05357142857142857,0.375,0.1515151515151515,0.08771929824561403,0.5555555555555556,0.042792932623809614
Q_012,How many internships can statistics students complete?,Up to two internships.,Statistics students can complete up to two internships.,0.21621621621621626,0.12121212121212122,1.0,0.17142857142857143,0.09375,1.0,0.21621621621621626,0.12121212121212122,1.0,0.0,0.3902439024390244,0.24242424242424243,1.0,0.358974358974359,0.21875,1.0,0.3902439024390244,0.24242424242424243,1.0,0.19121616355935117,0.034482758620689655,0.018518518518518517,0.25,0.0,0.0,0.0,0.034482758620689655,0.018518518518518517,0.25,0.0,0.16129032258064516,0.09259259259259259,0.625,0.06666666666666667,0.03773584905660377,0.2857142857142857,0.16129032258064516,0.09259259259259259,0.625,0.0
Q_013,What is GIPE?,GIPE is the application through which internship offers are posted and the corresponding documentation (agreement and training plan) is managed.,GIPE is the application through which internship offers are posted and the corresponding documentation (agreement and training plan) is managed.,0.32,0.19047619047619047,1.0,0.30894308943089427,0.18269230769230768,1.0,0.32,0.19047619047619047,1.0,0.17818929095277702,0.32,0.19047619047619047,1.0,0.30894308943089427,0.18269230769230768,1.0,0.32,0.19047619047619047,1.0,0.17818929095277702,0.20779220779220778,0.14035087719298245,0.4,0.02666666666666667,0.017857142857142856,0.05263157894736842,0.1818181818181818,0.12280701754385964,0.35,0.0,0.20779220779220778,0.14035087719298245,0.4,0.02666666666666667,0.017857142857142856,0.05263157894736842,0.1818181818181818,0.12280701754385964,0.35,0.0
Q_014,What is GAEF?,"GAEF is the application used to track and evaluate internships, both curricular and extracurricular.","GAEF is the application used to track and evaluate internships, both curricular and extracurricular.",0.21875,0.12280701754385964,1.0,0.20634920634920637,0.11504424778761062,1.0,0.21875,0.12280701754385964,1.0,0.1072382375216176,0.21875,0.12280701754385964,1.0,0.20634920634920637,0.11504424778761062,1.0,0.21875,0.12280701754385964,1.0,0.1072382375216176,0.11320754716981131,0.06521739130434782,0.42857142857142855,0.019230769230769232,0.01098901098901099,0.07692307692307693,0.11320754716981131,0.06521739130434782,0.42857142857142855,0.0,0.11320754716981131,0.06521739130434782,0.42857142857142855,0.019230769230769232,0.01098901098901099,0.07692307692307693,0.11320754716981131,0.06521739130434782,0.42857142857142855,0.0
Q_015,How much in advance must the Career Services Office receive the internship documentation?,At least one week in advance.,The Career Services Office must receive the intership documentation at least one week in advance.,0.2181818181818182,0.12244897959183673,1.0,0.18867924528301885,0.10416666666666667,1.0,0.2181818181818182,0.12244897959183673,1.0,0.07850020523574738,0.3125,0.20408163265306123,0.6666666666666666,0.16129032258064516,0.10416666666666667,0.35714285714285715,0.28125,0.1836734693877551,0.6,0.10606948946692583,0.08,0.045454545454545456,0.3333333333333333,0.041666666666666664,0.023255813953488372,0.2,0.08,0.045454545454545456,0.3333333333333333,0.0,0.2711864406779661,0.18181818181818182,0.5333333333333333,0.14035087719298245,0.09302325581395349,0.2857142857142857,0.2711864406779661,0.18181818181818182,0.5333333333333333,0.06266221810881523
Q_016,Can a student substitute an enrolled elective course for an internship?,Yes.,The student can exchange a previously enrolled elective course for the internship course.,0.027027027027027025,0.0136986301369863,1.0,0.0,0.0,0.0,0.027027027027027025,0.0136986301369863,1.0,0.0,0.3023255813953488,0.1780821917808219,1.0,0.2857142857142857,0.16666666666666666,1.0,0.27906976744186046,0.1643835616438356,0.9230769230769231,0.15292869535378326,0.02631578947368421,0.013333333333333334,1.0,0.0,0.0,0.0,0.02631578947368421,0.013333333333333334,1.0,0.0,0.25000000000000006,0.14666666666666667,0.8461538461538461,0.13953488372093023,0.08108108108108109,0.5,0.20454545454545456,0.12,0.6923076923076923,0.043036469390835545
Q_017,By when must first-semester curricular internships be active in GIPE?,Approximately before November 14 of the academic year.,Thet curricular intership must be active in GIPE approximately before November 14 of the academic year.,0.5925925925925926,0.42105263157894735,1.0,0.56,0.3888888888888889,1.0,0.5925925925925926,0.42105263157894735,1.0,0.3665882729601239,0.742857142857143,0.6842105263157895,0.8125,0.606060606060606,0.5555555555555556,0.6666666666666666,0.742857142857143,0.6842105263157895,0.8125,0.5767908748024404,0.18604651162790695,0.11428571428571428,0.5,0.14634146341463417,0.08823529411764706,0.42857142857142855,0.18604651162790695,0.11428571428571428,0.5,0.09598524129805773,0.392156862745098,0.2857142857142857,0.625,0.2448979591836735,0.17647058823529413,0.4,0.3137254901960784,0.22857142857142856,0.5,0.1444788670919441
Q_018,By when must second-semester curricular internships be active in GIPE?,Approximately before April 30 of the academic year.,The curricular intership must be active in GIPE approximately before April 30 of the academic year.,0.6153846153846153,0.4444444444444444,1.0,0.5833333333333334,0.4117647058823529,1.0,0.6153846153846153,0.4444444444444444,1.0,0.38890556115271097,0.8823529411764706,0.8333333333333334,0.9375,0.7500000000000001,0.7058823529411765,0.8,0.8823529411764706,0.8333333333333334,0.9375,0.7819448965013119,0.07843137254901962,0.046511627906976744,0.25,0.04081632653061224,0.023809523809523808,0.14285714285714285,0.07843137254901962,0.046511627906976744,0.25,0.0,0.30508474576271183,0.20930232558139536,0.5625,0.14035087719298245,0.09523809523809523,0.26666666666666666,0.20338983050847456,0.13953488372093023,0.375,0.0
Q_019,What is the deadline for internship enrollment extension?,Around May 31 of the academic year.,The deadline for internship enrollment extension is around 31 May. of the academic year.,0.5384615384615384,0.3684210526315789,1.0,0.5,0.3333333333333333,1.0,0.5384615384615384,0.3684210526315789,1.0,0.24515235346013312,0.8484848484848484,0.7368421052631579,1.0,0.6451612903225806,0.5555555555555556,0.7692307692307693,0.7878787878787878,0.6842105263157895,0.9285714285714286,0.49883494354016517,0.09090909090909091,0.05084745762711865,0.42857142857142855,0.03125,0.017241379310344827,0.16666666666666666,0.060606060606060594,0.03389830508474576,0.2857142857142857,0.0,0.273972602739726,0.1694915254237288,0.7142857142857143,0.19718309859154928,0.1206896551724138,0.5384615384615384,0.2465753424657534,0.15254237288135594,0.6428571428571429,0.10896686547833379
Q_020,Can a student close their file if they have completed all credits but are still doing extracurricular internships?,No.,"No, the student cannot close their file until the internship end date has passed.",0.05405405405405406,0.027777777777777776,1.0,0.0,0.0,0.0,0.05405405405405406,0.027777777777777776,1.0,0.0,0.32,0.2222222222222222,0.5714285714285714,0.20833333333333331,0.14285714285714285,0.38461538461538464,0.28,0.19444444444444445,0.5,0.10500614219885059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.1206896551724138,0.5,0.11428571428571428,0.07017543859649122,0.3076923076923077,0.16666666666666663,0.10344827586206896,0.42857142857142855,0.0
Q_021,What percentage of the final internship grade corresponds to the company supervisor’s evaluation?,40%.,The company supervisor’s evaluation accounts for 40% of the final grade.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.42857142857142855,0.75,0.45161290322580644,0.35,0.6363636363636364,0.5454545454545454,0.42857142857142855,0.75,0.23550061570724218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.4090909090909091,0.75,0.37499999999999994,0.2857142857142857,0.5454545454545454,0.3529411764705882,0.2727272727272727,0.5,0.0
Q_022,What percentage of the final grade corresponds to the evaluation of the final report?,40%.,The evaluation of the final report accounts for 40% of the final grade.,0.1111111111111111,0.058823529411764705,1.0,0.0,0.0,0.0,0.1111111111111111,0.058823529411764705,1.0,0.0,0.7333333333333334,0.6470588235294118,0.8461538461538461,0.5714285714285715,0.5,0.6666666666666666,0.4666666666666667,0.4117647058823529,0.5384615384615384,0.3598590234416894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23404255319148934,0.13580246913580246,0.8461538461538461,0.1739130434782609,0.1,0.6666666666666666,0.2127659574468085,0.12345679012345678,0.7692307692307693,0.06809575518917672
Q_023,What percentage of the final grade corresponds to the academic supervisor’s monitoring?,20%.,The academic supervisor monitoring accounts for 20% of the final grade.,0.09523809523809523,0.05,1.0,0.0,0.0,0.0,0.09523809523809523,0.05,1.0,0.0,0.5806451612903226,0.45,0.8181818181818182,0.41379310344827586,0.3157894736842105,0.6,0.5806451612903226,0.45,0.8181818181818182,0.3023266713085592,0.02985074626865672,0.015151515151515152,1.0,0.0,0.0,0.0,0.02985074626865672,0.015151515151515152,1.0,0.0,0.23376623376623376,0.13636363636363635,0.8181818181818182,0.13333333333333336,0.07692307692307693,0.5,0.2077922077922078,0.12121212121212122,0.7272727272727273,0.04183305296447413
Q_024,When is internship registration processed?,It is processed after the training project has been approved.,The intership registration is processed after the training project has been approved and within fifteen days after it becomes active in GIPE.,0.20618556701030927,0.11494252873563218,1.0,0.18947368421052632,0.10465116279069768,1.0,0.20618556701030927,0.11494252873563218,1.0,0.07660200369948968,0.36697247706422015,0.22988505747126436,0.9090909090909091,0.205607476635514,0.12790697674418605,0.5238095238095238,0.29357798165137616,0.1839080459770115,0.7272727272727273,0.0922135949684457,0.1111111111111111,0.06451612903225806,0.4,0.028571428571428574,0.01639344262295082,0.1111111111111111,0.08333333333333333,0.04838709677419355,0.3,0.0,0.16666666666666666,0.11290322580645161,0.3181818181818182,0.0,0.0,0.0,0.14285714285714285,0.0967741935483871,0.2727272727272727,0.0
Q_025,Can students carry out international internships?,Yes.,"All undergraduate, master's, or postgraduate students with an active enrollment for the current academic year can carry out international intership.",0.018691588785046728,0.009433962264150943,1.0,0.0,0.0,0.0,0.018691588785046728,0.009433962264150943,1.0,0.0,0.25196850393700787,0.1509433962264151,0.7619047619047619,0.17600000000000002,0.10476190476190476,0.55,0.2204724409448819,0.1320754716981132,0.6666666666666666,0.08145576274131862,0.029411764705882353,0.014925373134328358,1.0,0.0,0.0,0.0,0.029411764705882353,0.014925373134328358,1.0,0.0,0.15909090909090906,0.1044776119402985,0.3333333333333333,0.06976744186046512,0.045454545454545456,0.15,0.11363636363636363,0.07462686567164178,0.23809523809523808,0.03839294761759826
Q_026,What type of insurance is required to undertake internships?,"Students must have insurance covering medical care, accidents, liability, and repatriation.","Students must have insurance covering medical care, accidents, liability, and repatriation to undertake intership.",0.2456140350877193,0.15217391304347827,0.6363636363636364,0.1090909090909091,0.06666666666666667,0.3,0.21052631578947367,0.13043478260869565,0.5454545454545454,0.0795350275727662,0.30000000000000004,0.1956521739130435,0.6428571428571429,0.13793103448275862,0.08888888888888889,0.3076923076923077,0.2,0.13043478260869565,0.42857142857142855,0.08801997699764694,0.1333333333333333,0.078125,0.45454545454545453,0.0,0.0,0.0,0.1333333333333333,0.078125,0.45454545454545453,0.0,0.1794871794871795,0.109375,0.5,0.02631578947368421,0.015873015873015872,0.07692307692307693,0.15384615384615383,0.09375,0.42857142857142855,0.0
Q_027,How do students under 28 obtain the required internship insurance?,They obtain it through the mandatory insurance purchased when enrolling each academic year.,Students under 28 years obtain their intership insurance through the mandatory insurance purchased when enrolling each academic year.,0.14035087719298245,0.07920792079207921,0.6153846153846154,0.03571428571428571,0.02,0.16666666666666666,0.08771929824561404,0.04950495049504951,0.38461538461538464,0.0,0.18487394957983194,0.10891089108910891,0.6111111111111112,0.08547008547008549,0.05,0.29411764705882354,0.15126050420168066,0.0891089108910891,0.5,0.03196180778842144,0.09523809523809523,0.05309734513274336,0.46153846153846156,0.016129032258064516,0.008928571428571428,0.08333333333333333,0.07936507936507936,0.04424778761061947,0.38461538461538464,0.0,0.183206106870229,0.10619469026548672,0.6666666666666666,0.07751937984496124,0.044642857142857144,0.29411764705882354,0.15267175572519084,0.08849557522123894,0.5555555555555556,0.03014812009788288
Q_028,What must students over 28 do to obtain internship insurance?,They must purchase a voluntary insurance policy.,Students over 28 must purchase a voluntary intership insurance policy during or after registration.,0.1238938053097345,0.0660377358490566,1.0,0.09009009009009009,0.047619047619047616,0.8333333333333334,0.1238938053097345,0.0660377358490566,1.0,0.039196806676187475,0.18333333333333335,0.10377358490566038,0.7857142857142857,0.10169491525423728,0.05714285714285714,0.46153846153846156,0.16666666666666669,0.09433962264150944,0.7142857142857143,0.03319340478842621,0.09836065573770493,0.05555555555555555,0.42857142857142855,0.0,0.0,0.0,0.06557377049180328,0.037037037037037035,0.2857142857142857,0.0,0.17647058823529413,0.1111111111111111,0.42857142857142855,0.09090909090909091,0.05660377358490566,0.23076923076923078,0.14705882352941174,0.09259259259259259,0.35714285714285715,0.046720473556880776
Q_029,What is the minimum length allowed for the internship final report?,15 pages.,The minumum length of the intership report is 15 pages.,0.16666666666666669,0.09090909090909091,1.0,0.0909090909090909,0.047619047619047616,1.0,0.16666666666666669,0.09090909090909091,1.0,0.0,0.5000000000000001,0.36363636363636365,0.8,0.2,0.14285714285714285,0.3333333333333333,0.4375,0.3181818181818182,0.7,0.12409597120849801,0.07407407407407407,0.04,0.5,0.0,0.0,0.0,0.07407407407407407,0.04,0.5,0.0,0.34285714285714286,0.24,0.6,0.06060606060606061,0.041666666666666664,0.1111111111111111,0.34285714285714286,0.24,0.6,0.0
Q_030,What is the maximun length allowed for the internship final report?,30 pages.,The maximum length of the intership report  is 30 pages.,0.23529411764705882,0.13333333333333333,1.0,0.13333333333333333,0.07142857142857142,1.0,0.23529411764705882,0.13333333333333333,1.0,0.0,0.64,0.5333333333333333,0.8,0.43478260869565216,0.35714285714285715,0.5555555555555556,0.64,0.5333333333333333,0.8,0.2204887282071633,0.09523809523809525,0.05263157894736842,0.5,0.0,0.0,0.0,0.09523809523809525,0.05263157894736842,0.5,0.0,0.48275862068965514,0.3684210526315789,0.7,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.48275862068965514,0.3684210526315789,0.7,0.0
Q_031,How many modalities of the Bachelor’s Thesis are defined?,Four modalities.,There are four modalities of the Bachelor’s Thesis.,0.23529411764705882,0.13333333333333333,1.0,0.13333333333333333,0.07142857142857142,1.0,0.23529411764705882,0.13333333333333333,1.0,0.0,0.7499999999999999,0.6,1.0,0.7272727272727273,0.5714285714285714,1.0,0.7499999999999999,0.6,1.0,0.37754323999245865,0.0196078431372549,0.01,0.5,0.0,0.0,0.0,0.0196078431372549,0.01,0.5,0.0,0.11009174311926605,0.06,0.6666666666666666,0.07476635514018691,0.04040404040404041,0.5,0.07339449541284404,0.04,0.4444444444444444,0.0
Q_032,Can a student carry out the Bachelor’s Thesis with an external company?,Yes.,Students can carry out the Bachelor's Thesis with an external company.,0.02469135802469136,0.0125,1.0,0.0,0.0,0.0,0.02469135802469136,0.0125,1.0,0.0,0.2608695652173913,0.15,1.0,0.2444444444444444,0.13924050632911392,1.0,0.2608695652173913,0.15,1.0,0.06817886791197436,0.03508771929824561,0.017857142857142856,1.0,0.0,0.0,0.0,0.03508771929824561,0.017857142857142856,1.0,0.0,0.35294117647058826,0.21428571428571427,1.0,0.33333333333333337,0.2,1.0,0.35294117647058826,0.21428571428571427,1.0,0.1131745507853658
Q_033,Can a student carry out the Bachelor’s Thesis during the exchange?,Yes.,Students can carry out the Bachelor's Thesis during the exchange.,0.02173913043478261,0.01098901098901099,1.0,0.0,0.0,0.0,0.02173913043478261,0.01098901098901099,1.0,0.0,0.21568627450980393,0.12087912087912088,1.0,0.19999999999999998,0.1111111111111111,1.0,0.21568627450980393,0.12087912087912088,1.0,0.05745922844631154,0.028169014084507043,0.014285714285714285,1.0,0.0,0.0,0.0,0.028169014084507043,0.014285714285714285,1.0,0.0,0.271604938271605,0.15714285714285714,1.0,0.25316455696202533,0.14492753623188406,1.0,0.271604938271605,0.15714285714285714,1.0,0.07865447890488739
Q_034,What is the maximum number of students allowed for a Bachelor’s Thesis group?,Two students.,"The Bachelor’s Thesis must be done individually, with exceptions allowing groups of two students.",0.09756097560975609,0.05128205128205128,1.0,0.0,0.0,0.0,0.048780487804878044,0.02564102564102564,0.5,0.0,0.37037037037037035,0.2564102564102564,0.6666666666666666,0.1923076923076923,0.13157894736842105,0.35714285714285715,0.2962962962962963,0.20512820512820512,0.5333333333333333,0.0,0.125,0.07142857142857142,0.5,0.0,0.0,0.0,0.125,0.07142857142857142,0.5,0.0,0.5517241379310344,0.5714285714285714,0.5333333333333333,0.14814814814814817,0.15384615384615385,0.14285714285714285,0.3448275862068965,0.35714285714285715,0.3333333333333333,0.0
Q_035,What is the maximum number of pages of the Bachelor's Thesis?,50 pages.,The Bachelor's Thesis can be a maximum of 50 pages.,0.2857142857142857,0.16666666666666666,1.0,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.5,0.0,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.28571428571428564,0.2727272727272727,0.3,0.43478260869565216,0.4166666666666667,0.45454545454545453,0.0,0.09090909090909091,0.05,0.5,0.0,0.0,0.0,0.09090909090909091,0.05,0.5,0.0,0.45161290322580644,0.35,0.6363636363636364,0.20689655172413793,0.15789473684210525,0.3,0.3225806451612903,0.25,0.45454545454545453,0.0
