ID,Q,SA,LA,rouge1_f1_respuesta_con_rag_SA,rouge1_precision_respuesta_con_rag_SA,rouge1_recall_respuesta_con_rag_SA,rouge2_f1_respuesta_con_rag_SA,rouge2_precision_respuesta_con_rag_SA,rouge2_recall_respuesta_con_rag_SA,rougeL_f1_respuesta_con_rag_SA,rougeL_precision_respuesta_con_rag_SA,rougeL_recall_respuesta_con_rag_SA,bleu_respuesta_con_rag_SA,rouge1_f1_respuesta_con_rag_LA,rouge1_precision_respuesta_con_rag_LA,rouge1_recall_respuesta_con_rag_LA,rouge2_f1_respuesta_con_rag_LA,rouge2_precision_respuesta_con_rag_LA,rouge2_recall_respuesta_con_rag_LA,rougeL_f1_respuesta_con_rag_LA,rougeL_precision_respuesta_con_rag_LA,rougeL_recall_respuesta_con_rag_LA,bleu_respuesta_con_rag_LA,rouge1_f1_respuesta_sin_rag_SA,rouge1_precision_respuesta_sin_rag_SA,rouge1_recall_respuesta_sin_rag_SA,rouge2_f1_respuesta_sin_rag_SA,rouge2_precision_respuesta_sin_rag_SA,rouge2_recall_respuesta_sin_rag_SA,rougeL_f1_respuesta_sin_rag_SA,rougeL_precision_respuesta_sin_rag_SA,rougeL_recall_respuesta_sin_rag_SA,bleu_respuesta_sin_rag_SA,rouge1_f1_respuesta_sin_rag_LA,rouge1_precision_respuesta_sin_rag_LA,rouge1_recall_respuesta_sin_rag_LA,rouge2_f1_respuesta_sin_rag_LA,rouge2_precision_respuesta_sin_rag_LA,rouge2_recall_respuesta_sin_rag_LA,rougeL_f1_respuesta_sin_rag_LA,rougeL_precision_respuesta_sin_rag_LA,rougeL_recall_respuesta_sin_rag_LA,bleu_respuesta_sin_rag_LA
Q_011,What is the minimum hourly remuneration during curricular internships?,3 euros.,The minimum hourly remuneration of inthership is 3 euros.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3636363636363636,1.0,0.2222222222222222,0.2222222222222222,1.0,0.125,0.3636363636363636,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_012,How many internships can statistics students complete?,Up to two internships.,Statistics students can complete up to two internships.,0.4,1.0,0.25,0.0,0.0,0.0,0.4,1.0,0.25,0.0,0.2222222222222222,1.0,0.125,0.0,0.0,0.0,0.2222222222222222,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_013,What is GIPE?,GIPE is the application through which internship offers are posted and the corresponding documentation (agreement and training plan) is managed.,GIPE is the application through which internship offers are posted and the corresponding documentation (agreement and training plan) is managed.,0.9473684210526316,1.0,0.9,0.9444444444444444,1.0,0.8947368421052632,0.9473684210526316,1.0,0.9,0.8607079764250577,0.9473684210526316,1.0,0.9,0.9444444444444444,1.0,0.8947368421052632,0.9473684210526316,1.0,0.9,0.8607079764250577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_014,What is GAEF?,"GAEF is the application used to track and evaluate internships, both curricular and extracurricular.","GAEF is the application used to track and evaluate internships, both curricular and extracurricular.",0.7272727272727273,1.0,0.5714285714285714,0.7000000000000001,1.0,0.5384615384615384,0.7272727272727273,1.0,0.5714285714285714,0.36787944117144233,0.7272727272727273,1.0,0.5714285714285714,0.7000000000000001,1.0,0.5384615384615384,0.7272727272727273,1.0,0.5714285714285714,0.36787944117144233,0.1,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.1,0.16666666666666666,0.07142857142857142,0.0,0.1,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.1,0.16666666666666666,0.07142857142857142,0.0
Q_015,How much in advance must the Career Services Office receive the internship documentation?,At least one week in advance.,The Career Services Office must receive the intership documentation at least one week in advance.,0.5,1.0,0.3333333333333333,0.33333333333333337,1.0,0.2,0.5,1.0,0.3333333333333333,0.0,0.23529411764705882,1.0,0.13333333333333333,0.13333333333333333,1.0,0.07142857142857142,0.23529411764705882,1.0,0.13333333333333333,0.0,0.25,0.5,0.16666666666666666,0.0,0.0,0.0,0.25,0.5,0.16666666666666666,0.0,0.11764705882352941,0.5,0.06666666666666667,0.0,0.0,0.0,0.11764705882352941,0.5,0.06666666666666667,0.0
Q_016,Can a student substitute an enrolled elective course for an internship?,Yes.,The student can exchange a previously enrolled elective course for the internship course.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.9166666666666666,0.8461538461538461,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8799999999999999,0.9166666666666666,0.8461538461538461,0.7632111503316513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_017,By when must first-semester curricular internships be active in GIPE?,Approximately before November 14 of the academic year.,Thet curricular intership must be active in GIPE approximately before November 14 of the academic year.,0.4,1.0,0.25,0.25,1.0,0.14285714285714285,0.4,1.0,0.25,0.0,0.2222222222222222,1.0,0.125,0.125,1.0,0.06666666666666667,0.2222222222222222,1.0,0.125,0.0,0.18181818181818182,0.3333333333333333,0.125,0.0,0.0,0.0,0.18181818181818182,0.3333333333333333,0.125,0.0,0.10526315789473684,0.3333333333333333,0.0625,0.0,0.0,0.0,0.10526315789473684,0.3333333333333333,0.0625,0.0
Q_018,By when must second-semester curricular internships be active in GIPE?,Approximately before April 30 of the academic year.,The curricular intership must be active in GIPE approximately before April 30 of the academic year.,0.8571428571428571,1.0,0.75,0.8333333333333333,1.0,0.7142857142857143,0.8571428571428571,1.0,0.75,0.6065306597126334,0.5454545454545454,1.0,0.375,0.5,1.0,0.3333333333333333,0.5454545454545454,1.0,0.375,0.15987974607969396,0.26666666666666666,0.2857142857142857,0.25,0.15384615384615383,0.16666666666666666,0.14285714285714285,0.26666666666666666,0.2857142857142857,0.25,0.0,0.26086956521739124,0.42857142857142855,0.1875,0.09523809523809522,0.16666666666666666,0.06666666666666667,0.26086956521739124,0.42857142857142855,0.1875,0.0
Q_019,What is the deadline for internship enrollment extension?,Around May 31 of the academic year.,The deadline for internship enrollment extension is around 31 May. of the academic year.,0.7368421052631579,0.5833333333333334,1.0,0.7058823529411764,0.5454545454545454,1.0,0.7368421052631579,0.5833333333333334,1.0,0.48633831680799433,0.5384615384615384,0.5833333333333334,0.5,0.24999999999999994,0.2727272727272727,0.23076923076923078,0.4615384615384615,0.5,0.42857142857142855,0.17658800420844406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_020,Can a student close their file if they have completed all credits but are still doing extracurricular internships?,No.,"No, the student cannot close their file until the internship end date has passed.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222223,0.5909090909090909,0.9285714285714286,0.6470588235294118,0.5238095238095238,0.8461538461538461,0.7222222222222223,0.5909090909090909,0.9285714285714286,0.5014756677893482,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.13333333333333333,1.0,0.07142857142857142,0.0,0.0,0.0,0.13333333333333333,1.0,0.07142857142857142,0.0
Q_021,What percentage of the final internship grade corresponds to the company supervisor’s evaluation?,40%.,The company supervisor’s evaluation accounts for 40% of the final grade.,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.15384615384615385,1.0,0.08333333333333333,0.0,0.0,0.0,0.15384615384615385,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473685,0.14285714285714285,0.08333333333333333,0.0,0.0,0.0,0.10526315789473685,0.14285714285714285,0.08333333333333333,0.0
Q_022,What percentage of the final grade corresponds to the evaluation of the final report?,40%.,The evaluation of the final report accounts for 40% of the final grade.,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14285714285714288,1.0,0.07692307692307693,0.0,0.0,0.0,0.14285714285714288,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2857142857142857,0.15384615384615385,0.0,0.0,0.0,0.2,0.2857142857142857,0.15384615384615385,0.0
Q_023,What percentage of the final grade corresponds to the academic supervisor’s monitoring?,20%.,The academic supervisor monitoring accounts for 20% of the final grade.,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16666666666666669,1.0,0.09090909090909091,0.0,0.0,0.0,0.16666666666666669,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_024,When is internship registration processed?,It is processed after the training project has been approved.,The intership registration is processed after the training project has been approved and within fifteen days after it becomes active in GIPE.,0.6666666666666665,0.75,0.6,0.5,0.5714285714285714,0.4444444444444444,0.6666666666666665,0.75,0.6,0.37188004246466494,0.39999999999999997,0.75,0.2727272727272727,0.2857142857142857,0.5714285714285714,0.19047619047619047,0.39999999999999997,0.75,0.2727272727272727,0.08297765343114558,0.15384615384615383,0.3333333333333333,0.1,0.0,0.0,0.0,0.15384615384615383,0.3333333333333333,0.1,0.0,0.08,0.3333333333333333,0.045454545454545456,0.0,0.0,0.0,0.08,0.3333333333333333,0.045454545454545456,0.0
Q_025,Can students carry out international internships?,Yes.,"All undergraduate, master's, or postgraduate students with an active enrollment for the current academic year can carry out international intership.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47887323943661975,0.34,0.8095238095238095,0.3768115942028986,0.2653061224489796,0.65,0.4225352112676056,0.3,0.7142857142857143,0.2325037696902822,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_026,What type of insurance is required to undertake internships?,"Students must have insurance covering medical care, accidents, liability, and repatriation.","Students must have insurance covering medical care, accidents, liability, and repatriation to undertake intership.",0.5882352941176471,0.8333333333333334,0.45454545454545453,0.4,0.6,0.3,0.5882352941176471,0.8333333333333334,0.45454545454545453,0.24925978674400284,0.5,0.8333333333333334,0.35714285714285715,0.33333333333333337,0.6,0.23076923076923078,0.5,0.8333333333333334,0.35714285714285715,0.1786024416690236,0.25000000000000006,0.4,0.18181818181818182,0.0,0.0,0.0,0.25000000000000006,0.4,0.18181818181818182,0.0,0.21052631578947364,0.4,0.14285714285714285,0.0,0.0,0.0,0.21052631578947364,0.4,0.14285714285714285,0.0
Q_027,How do students under 28 obtain the required internship insurance?,They obtain it through the mandatory insurance purchased when enrolling each academic year.,Students under 28 years obtain their intership insurance through the mandatory insurance purchased when enrolling each academic year.,0.631578947368421,1.0,0.46153846153846156,0.35294117647058826,0.6,0.25,0.5263157894736842,0.8333333333333334,0.38461538461538464,0.0,0.4166666666666667,0.8333333333333334,0.2777777777777778,0.2727272727272727,0.6,0.17647058823529413,0.4166666666666667,0.8333333333333334,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_028,What must students over 28 do to obtain internship insurance?,They must purchase a voluntary insurance policy.,Students over 28 must purchase a voluntary intership insurance policy during or after registration.,0.4761904761904762,0.35714285714285715,0.7142857142857143,0.42105263157894735,0.3076923076923077,0.6666666666666666,0.4761904761904762,0.35714285714285715,0.7142857142857143,0.26584835766658776,0.5,0.5,0.5,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_029,What is the minimum length allowed for the internship final report?,15 pages.,The minumum length of the intership report is 15 pages.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33333333333333337,1.0,0.2,0.19999999999999998,1.0,0.1111111111111111,0.33333333333333337,1.0,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.16666666666666669,0.5,0.1,0.0,0.0,0.0,0.16666666666666669,0.5,0.1,0.0
Q_030,What is the maximun length allowed for the internship final report?,30 pages.,The maximum length of the intership report  is 30 pages.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33333333333333337,1.0,0.2,0.19999999999999998,1.0,0.1111111111111111,0.33333333333333337,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_031,How many modalities of the Bachelor’s Thesis are defined?,Four modalities.,There are four modalities of the Bachelor’s Thesis.,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.19999999999999998,1.0,0.1111111111111111,0.0,0.0,0.0,0.19999999999999998,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_032,Can a student carry out the Bachelor’s Thesis with an external company?,Yes.,Students can carry out the Bachelor's Thesis with an external company.,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_033,Can a student carry out the Bachelor’s Thesis during the exchange?,Yes.,Students can carry out the Bachelor's Thesis during the exchange.,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_034,What is the maximum number of students allowed for a Bachelor’s Thesis group?,Two students.,"The Bachelor’s Thesis must be done individually, with exceptions allowing groups of two students.",0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.125,1.0,0.06666666666666667,0.0,0.0,0.0,0.125,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_035,What is the maximum number of pages of the Bachelor's Thesis?,50 pages.,The Bachelor's Thesis can be a maximum of 50 pages.,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.16666666666666669,1.0,0.09090909090909091,0.0,0.0,0.0,0.16666666666666669,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_036,How many hours does a student have to dedicate to their final degree project?,450 hours.,They must dedicate a total of 450 hours to the Bachelor's Thesis.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428571428575,0.2,0.5,0.0,0.0,0.0,0.28571428571428575,0.2,0.5,0.0,0.33333333333333337,0.6,0.23076923076923078,0.0,0.0,0.0,0.33333333333333337,0.6,0.23076923076923078,0.0
Q_037,Who evaluates the Bachelor’s Thesis?,The tribunal.,A tribunal is responsible for evaluating both the report and the defense.,0.28571428571428575,0.2,0.5,0.0,0.0,0.0,0.28571428571428575,0.2,0.5,0.0,0.11764705882352941,0.2,0.08333333333333333,0.0,0.0,0.0,0.11764705882352941,0.2,0.08333333333333333,0.0,0.25,0.16666666666666666,0.5,0.0,0.0,0.0,0.25,0.16666666666666666,0.5,0.0,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.0
Q_038,How long does the student's defense of the thesis last?,15 minuts.,The defense lasts 15 minuts.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5714285714285715,1.0,0.4,0.4,1.0,0.25,0.5714285714285715,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_039,How many members compose the Bachelor’s Thesis tribunal?,4 members.,"The tribunal consists of at least four members: a president, a secretary, a member, and a substitute.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.058823529411764705,0.0,0.0,0.0,0.1111111111111111,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_040,How many keywords must the Bachelor’s Thesis include in the abstract?,Between 5 and 10 keywords.,The abstract must include between 5 and 10 keywords.,0.1818181818181818,0.16666666666666666,0.2,0.0,0.0,0.0,0.1818181818181818,0.16666666666666666,0.2,0.0,0.13333333333333333,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_041,How long should the abstract of the final thesis be?,Between 200 and 500 words.,The abstract should be between 200 and 500 words.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.2,0.0,0.0,0.0,0.25,0.3333333333333333,0.2,0.0,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.0
Q_042,Where is the Bachelor’s Thesis submitted?,Through the dropbox of the Virtual Campus.,They will submit the thesis through the dropbox that will be set up in the TFG area of the Virtual Campus.,0.6,1.0,0.42857142857142855,0.5,1.0,0.3333333333333333,0.6,1.0,0.42857142857142855,0.0,0.25,1.0,0.14285714285714285,0.18181818181818182,1.0,0.1,0.25,1.0,0.14285714285714285,0.0,0.2,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.2,0.3333333333333333,0.14285714285714285,0.0,0.08333333333333333,0.3333333333333333,0.047619047619047616,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.047619047619047616,0.0
Q_043,How many credits must undergraduate students have completed to participate in mobility programs?,60 credits.,They must have completed at least 60 ECTS credits to participate in mobility programs.,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.13333333333333333,1.0,0.07142857142857142,0.0,0.0,0.0,0.13333333333333333,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_044,How many credits do I have to enroll in at a minimum if I go there for a semester of exchange?,Between 23 and 30 ECTS credits.,They must take between 23 and 30 ECTS credits for a semester exchange.,0.2,0.25,0.16666666666666666,0.0,0.0,0.0,0.2,0.25,0.16666666666666666,0.0,0.23529411764705882,0.5,0.15384615384615385,0.0,0.0,0.0,0.23529411764705882,0.5,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_045,How many ECTS credits are required for a full-year undergraduate mobility stay?,Between 46 and 60 ECTS credits.,Between 46 and 60 ECTS credits are required for a full-year mobility stay.,0.9090909090909091,1.0,0.8333333333333334,0.888888888888889,1.0,0.8,0.9090909090909091,1.0,0.8333333333333334,0.4482700320176827,0.5263157894736842,1.0,0.35714285714285715,0.47058823529411764,1.0,0.3076923076923077,0.5263157894736842,1.0,0.35714285714285715,0.11054202892156728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
